source,target,weight
212049,1034990,1
64874,1165188,1
1165188,64874,1
384653,343461,1
97972,56778,1
56778,97972,1
34953,33290,1
34953,191253,1
109051,33290,1
109051,191253,1
40430,33290,1
40430,191253,1
30707,33290,1
30707,191253,1
33290,34953,1
33290,109051,1
33290,40430,1
33290,30707,1
33290,191253,1
33290,877082,1
33290,20,1
191253,34953,1
191253,109051,1
191253,40430,1
191253,30707,1
191253,33290,1
191253,877082,1
191253,20,1
877082,33290,1
877082,191253,1
20,33290,1
20,191253,1
50199,418939,1
418939,50199,1
74653,50386,1
50386,74653,1
1190281,1190282,1
1190281,160997,1
1190282,1190281,1
1190282,160997,1
160997,1190281,1
160997,1190282,1
1192162,20973,1
1192163,20973,1
20973,1192162,1
20973,1192163,1
20783,2703,1
18422,17620,1
9367,1201842,1
9367,1201843,1
1201842,1201843,1
898735,1201843,1
1201843,9367,1
1201843,1201842,1
1201843,898735,1
80676,717841,1
717841,80676,1
27336,45414,1
140987,498597,1
140987,39502,1
498597,140987,1
498597,39502,1
39502,140987,1
39502,498597,1
194945,2278,1
2278,194945,1
711338,1240529,1
51078,1240529,1
1240529,711338,1
1240529,51078,1
1244761,234277,1
234277,1244761,1
404450,20,1
20,404450,1
103998,511406,1
511406,103998,1
1257837,34928,1
34928,1257837,1
36350,1275015,1
36350,1275016,1
1275015,36350,1
1275015,1275016,1
1275016,36350,1
1275016,1275015,1
98031,385421,1
236620,385421,1
385421,98031,1
385421,236620,1
20,32631,1
20,102480,1
32631,20,1
32631,102480,1
102480,20,1
102480,32631,1
93538,1279535,1
159353,1279535,1
1279535,93538,1
1279535,159353,1
102470,154115,1
563729,1290406,1
563729,108745,1
563729,1290407,1
563729,1290408,1
1290406,563729,1
1290406,108745,1
1290406,1290407,1
1290406,1290408,1
108745,563729,1
108745,1290406,1
108745,1290408,1
1290407,563729,1
1290407,1290406,1
1290407,1290408,1
1290408,563729,1
1290408,1290406,1
1290408,108745,1
1290408,1290407,1
1296868,20,1
20,1296868,1
545045,3607,1
3607,545045,1
227858,18040,1
18040,227858,1
1101713,1304610,1
1304610,1101713,1
20,1310494,1
1310494,20,1
42327,1311050,1
1315050,67100,1
1315050,62727,1
67100,1315050,1
67100,62727,1
62727,1315050,1
62727,67100,1
492092,142537,1
492092,577205,1
54711,142537,1
54711,577205,1
142537,492092,1
142537,54711,1
142537,577205,1
577205,492092,1
577205,54711,1
577205,142537,1
46731,179198,1
179198,46731,1
395380,1326550,1
20,1326550,1
1326550,20,1
1328393,1328394,1
1328394,1328393,1
662938,91528,1
91528,662938,1
96664,1337091,1
779429,1470,1
779429,1472,1
779429,1337523,1
779429,572306,1
779429,539500,1
779429,784443,1
1470,779429,1
1470,1472,1
1470,1337523,1
1470,572306,1
1470,539500,1
1470,784443,1
1472,779429,1
1472,1470,1
1472,572306,1
1472,784443,1
1337523,779429,1
1337523,1470,1
1337523,572306,1
1337523,784443,1
572306,779429,1
572306,1470,1
572306,1472,1
572306,1337523,1
572306,539500,1
572306,784443,1
539500,779429,1
539500,1470,1
539500,572306,1
539500,784443,1
784443,779429,1
784443,1470,1
784443,1472,1
784443,1337523,1
784443,572306,1
784443,539500,1
803654,155393,1
803654,205562,1
155393,803654,1
155393,205562,1
205562,803654,1
205562,155393,1
48291,1360422,1
1360422,48291,1
93,2846,1
93,155,1
93,25135,1
93,25136,1
2846,93,1
2846,155,1
2846,25135,1
2846,25136,1
155,93,1
155,2846,1
155,25135,1
25135,93,1
25135,2846,1
25135,155,1
25135,25136,1
25136,93,1
25136,2846,1
25136,25135,1
553786,173597,1
59961,173597,1
70772,173597,1
173597,553786,1
173597,59961,1
173597,70772,1
52889,1368975,1
1368975,52889,1
190672,56433,1
56433,190672,1
1385503,253245,1
1385503,1385504,1
253245,1385503,1
253245,1385504,1
1385504,1385503,1
1385504,253245,1
1389188,20,1
115443,108814,1
919401,831898,1
919401,324630,1
919401,88068,1
831898,919401,1
831898,324630,1
831898,88068,1
324630,919401,1
324630,831898,1
88068,919401,1
88068,831898,1
20,1092239,1
453015,60138,1
60138,453015,1
20,17401,1
17401,20,1
71683,267902,1
267902,71683,1
1428514,1428515,1
1428515,1428514,1
20,555884,1
1436448,1436449,1
1436449,1436448,1
1275044,197574,1
1275044,1275045,1
197574,1275044,1
197574,1275045,1
1275045,1275044,1
1275045,197574,1
138503,28505,1
28505,138503,1
153484,56778,1
153484,859712,1
56778,153484,1
56778,859712,1
859712,153484,1
859712,56778,1
20,124688,1
124688,20,1
38083,20,1
16548,76168,1
76168,16548,1
150568,440755,1
150568,684335,1
490288,684335,1
440755,684335,1
684335,150568,1
684335,490288,1
684335,440755,1
1462933,36303,1
36303,1462933,1
706238,256771,1
256771,706238,1
1467604,1189257,1
122747,2278,1
2278,122747,1
1010634,85571,1
85571,1010634,1
126458,330803,1
330803,126458,1
1491554,29448,1
171864,127282,1
127282,171864,1
856775,1506860,1
856775,1506861,1
856775,409001,1
856775,409011,1
1506860,856775,1
1506860,1506861,1
1506860,409001,1
1506860,409011,1
1506861,856775,1
1506861,1506860,1
1506861,409011,1
409001,856775,1
409001,1506860,1
409001,409011,1
409011,856775,1
409011,1506860,1
409011,1506861,1
409011,409001,1
279574,20,1
20,791786,1
20,203445,1
20,1183682,1
791786,20,1
791786,203445,1
791786,1183682,1
203445,791786,1
203445,1183682,1
1183682,20,1
1183682,791786,1
1183682,203445,1
556812,335305,1
487932,335305,1
335305,556812,1
335305,487932,1
1099020,107269,1
107269,1099020,1
1515345,11357,1
1515345,509062,1
11357,1515345,1
11357,509062,1
509062,1515345,1
509062,11357,1
813610,1515472,1
1515472,813610,1
118300,1521948,1
4872,1521948,1
1521948,118300,1
1521948,4872,1
23420,40318,1
40318,23420,1
507694,20,1
58114,25864,1
337524,25864,1
25864,58114,1
25864,337524,1
1004252,882410,1
882410,1004252,1
1533676,1533677,1
1533677,1533676,1
16757,693966,1
311924,242955,1
242955,311924,1
2947,561570,1
955380,73043,1
73043,955380,1
367339,286066,1
123429,286066,1
286066,367339,1
286066,123429,1
1153972,1564324,1
1564324,1153972,1
115282,1567061,1
940836,41485,1
41485,940836,1
738216,1568773,1
738216,1568775,1
1568772,1568775,1
1568773,20,1
1568773,1568775,1
1568774,1568775,1
20,1568773,1
20,1568775,1
1568775,738216,1
1568775,1568772,1
1568775,1568773,1
1568775,1568774,1
1568775,20,1
143291,20,1
143291,213679,1
20,143291,1
20,213679,1
213679,143291,1
213679,20,1
346078,387193,1
346078,250330,1
346078,1586392,1
387193,346078,1
387193,250330,1
387193,1586392,1
250330,387193,1
250330,1586392,1
1586392,346078,1
1586392,387193,1
1586392,250330,1
588,150767,1
588,1186984,1
588,1593566,1
150767,1186984,1
150767,1593566,1
1186984,588,1
1186984,150767,1
1186984,965925,1
1186984,1593566,1
965925,1186984,1
965925,1593566,1
1593566,588,1
1593566,150767,1
1593566,1186984,1
1593566,965925,1
54144,175481,1
175481,54144,1
175481,62296,1
62296,175481,1
1596688,290900,1
290900,1596688,1
270791,3330,1
3330,270791,1
140987,39502,1
39502,140987,1
2484,108856,1
108856,2484,1
1606699,1241306,1
1241306,1606699,1
43934,31205,1
31205,43934,1
110439,110440,1
26233,3185,1
26233,814806,1
3185,26233,1
3185,814806,1
814806,26233,1
814806,3185,1
86295,20,1
86295,188398,1
20,188398,1
1623545,188398,1
188398,86295,1
188398,20,1
188398,1623545,1
351786,1630561,1
1630561,351786,1
20631,20,1
1134241,1634490,1
1134241,20,1
1634490,1134241,1
1634490,20,1
20,1134241,1
20,1634490,1
61017,20,1
65582,4011,1
4011,65582,1
1209801,465445,1
465445,1209801,1
31869,13707,1
13707,31869,1
20,14831,1
14831,20,1
1647173,36593,1
36593,1647173,1
20,1652536,1
227116,20,1
1278437,20,1
1278437,15651,1
20,1278437,1
15651,1278437,1
45398,47056,1
47056,45398,1
1177852,1658320,1
1660749,163202,1
1660749,1660750,1
163202,1660749,1
163202,1660750,1
1660750,1660749,1
1660750,163202,1
800385,122662,1
3733,3379,1
3379,3733,1
1677247,20,1
20,1677247,1
43363,30722,1
30722,43363,1
35117,166167,1
34037,166167,1
166167,35117,1
166167,34037,1
187317,20,1
20,187317,1
1805473,317363,1
1805473,1805474,1
317363,1805473,1
317363,1805474,1
1805474,1805473,1
1805474,317363,1
70219,1805751,1
407681,1805751,1
1805751,70219,1
1805751,407681,1
1981017,48338,1
1981017,28785,1
48338,1981017,1
48338,28785,1
28785,1981017,1
28785,48338,1
823002,165433,1
823002,1981037,1
165433,823002,1
165433,1981037,1
1981037,823002,1
1981037,165433,1
1981049,11279,1
11279,1981049,1
1981592,1981594,1
1981593,1981594,1
1981594,1981592,1
1981594,1981593,1
1981606,1981607,1
1981607,1981606,1
1981953,1800363,1
1800363,1981953,1
1981985,284266,1
284266,1981985,1
48837,823002,1
823002,48837,1
1982556,2278,1
2278,1982556,1
20,41110,1
41110,20,1
1982922,1982923,1
1982923,1982922,1
1982928,1982929,1
1982929,1982928,1
1984386,1984387,1
1984386,1984388,1
1984387,1984386,1
1984387,1984388,1
1984388,1984386,1
1984388,1984387,1
645018,129548,1
1984392,129548,1
129548,645018,1
129548,1984392,1
2278,172619,1
2278,1979227,1
172619,2278,1
172619,1979227,1
1979227,2278,1
1979227,172619,1
1984932,1984934,1
1984933,1984934,1
1984934,1984932,1
1984934,1984933,1
1984960,1984961,1
1984960,1984962,1
1984961,1984960,1
1984961,1984962,1
1984962,1984960,1
1984962,1984961,1
1985289,1985291,1
1985290,1985291,1
1985291,1985289,1
1985291,1985290,1
672572,118852,1
672572,1985333,1
118852,672572,1
118852,1985333,1
1985333,672572,1
1985333,118852,1
1985337,1985338,1
1985338,1985337,1
1985477,1985478,1
1985478,1985477,1
44170,1985508,1
1985508,44170,1
1985523,1985525,1
1985524,1985525,1
1985525,1985523,1
1985525,1985524,1
1985610,1985611,1
1985611,1985610,1
204991,65972,1
65972,204991,1
319721,177060,1
319721,1985714,1
177060,319721,1
177060,1985714,1
1985714,319721,1
1985714,177060,1
311894,1985715,1
1985715,311894,1
165098,44765,1
44765,165098,1
1982259,47827,1
1982259,1985864,1
47827,1982259,1
47827,1985864,1
1985864,1982259,1
1985864,47827,1
1985868,1947221,1
1947221,1985868,1
1980342,1273531,1
1985897,1273531,1
1273531,1980342,1
1273531,1985897,1
1985963,1985964,1
1985964,1985963,1
1985968,80568,1
969528,1985979,1
1985979,969528,1
1986032,1986033,1
1986032,1986034,1
1986033,1986032,1
1986033,1986034,1
1986034,1986032,1
1986034,1986033,1
1986067,1986068,1
1986068,1986067,1
1986075,1986076,1
1986076,1986075,1
1986135,1986136,1
1986135,1986137,1
1986136,1986135,1
1986136,1986137,1
1986137,1986135,1
1986137,1986136,1
133831,547105,1
547105,133831,1
1986189,557122,1
557122,1986189,1
165433,1986190,1
165433,1986191,1
1986190,165433,1
1986191,165433,1
333172,38433,1
16024,42483,1
20,823002,1
823002,20,1
1986242,1660996,1
1660996,1986242,1
1986264,125400,1
125400,1986264,1
162382,71295,1
1984446,1084302,1
1084302,1984446,1
1986616,1978742,1
1978742,1986616,1
1986667,1986668,1
1978773,1986668,1
1986668,1986667,1
1986668,1978773,1
905657,1984423,1
1984423,905657,1
16671,1986674,1
1986674,16671,1
1978788,486899,1
486899,1978788,1
1982508,1986864,1
1986864,1982508,1
48919,1978160,1
1978160,48919,1
1986887,1986888,1
1986888,1986887,1
10692,45780,1
45780,10692,1
1987135,1987137,1
1987257,19506,1
1987257,110511,1
19506,1987257,1
19506,110511,1
110511,1987257,1
110511,19506,1
1987445,1491720,1
1491720,1987445,1
1987461,20,1
1987491,1987492,1
1987492,1987491,1
1987496,1975032,1
1987512,1987513,1
1987513,1987512,1
1987531,1987532,1
1987532,1987531,1
1987653,1987655,1
1987655,1987653,1
1987695,1939066,1
1939066,1987695,1
185017,843470,1
1987718,1987719,1
1987719,1987718,1
1987764,37416,1
37416,1987764,1
1987830,1984106,1
1987830,1987831,1
1984106,1987830,1
1984106,1987831,1
1987831,1987830,1
1987831,1984106,1
1983786,1987876,1
1987876,1983786,1
1987888,1978998,1
1978998,1987888,1
1987890,1987892,1
1987891,1987892,1
1987892,1987890,1
1987892,1987891,1
37416,1987894,1
1987894,37416,1
1987901,1987902,1
77546,1987902,1
1987902,1987901,1
1987902,77546,1
37416,1987911,1
1987911,37416,1
1987950,1987951,1
1987950,1987952,1
1987951,1987950,1
1987951,1987952,1
1987952,1987950,1
1987952,1987951,1
1988113,85142,1
1988113,1988114,1
85142,1988113,1
85142,1988114,1
1988114,1988113,1
1988114,85142,1
721500,1984106,1
1984106,721500,1
14842,1988228,1
1988228,14842,1
1988268,1988269,1
1988269,1988268,1
1988322,1988323,1
1988323,1988322,1
1988354,1988355,1
1988355,1988354,1
1988357,1988359,1
750200,1988362,1
1988362,750200,1
1988381,1988382,1
1988382,1988381,1
1988431,1988433,1
1981422,843018,1
1981422,1988465,1
843018,1981422,1
843018,1988465,1
1988465,1981422,1
1988465,843018,1
1980456,1988478,1
1988478,1980456,1
196570,2010202,1
196570,1366465,1
2010202,196570,1
2010202,1366465,1
1366465,196570,1
1366465,2010202,1
2268735,2268736,1
563366,2268736,1
2268736,2268735,1
2268736,563366,1
32966,72961,1
32966,61125,1
32966,755981,1
72961,32966,1
72961,61125,1
72961,755981,1
61125,32966,1
61125,72961,1
755981,32966,1
755981,72961,1
2298065,1086242,1
2298088,19021,1
2298088,266433,1
19021,2298088,1
19021,266433,1
266433,2298088,1
266433,19021,1
2298137,548977,1
548977,2298137,1
2298167,538329,1
538329,2298167,1
908159,2320894,1
2320894,908159,1
2321003,272554,1
272554,2321003,1
1259540,91758,1
1259540,2321052,1
839343,2321052,1
91758,2321052,1
2321052,1259540,1
2321052,839343,1
2321052,91758,1
1518685,2370550,1
1518685,2370551,1
1518685,2370552,1
1518685,1667559,1
1518685,2002978,1
1518685,20,1
1518685,1038550,1
1518685,20,1
2370550,1518685,1
2370550,2370551,1
2370550,2370552,1
2370550,1667559,1
2370550,2002978,1
2370550,20,1
2370550,1038550,1
2370550,20,1
2370551,1518685,1
2370551,2370550,1
2370551,1667559,1
2370551,1038550,1
2370552,1518685,1
2370552,2370550,1
2370552,1667559,1
2370552,1038550,1
1667559,1518685,1
1667559,2370550,1
1667559,2370551,1
1667559,2370552,1
1667559,2002978,1
1667559,20,1
1667559,1038550,1
1667559,20,1
2002978,1518685,1
2002978,2370550,1
2002978,1667559,1
2002978,1038550,1
20,1518685,1
20,2370550,1
20,1667559,1
20,1038550,1
1038550,1518685,1
1038550,2370550,1
1038550,2370551,1
1038550,2370552,1
1038550,1667559,1
1038550,2002978,1
1038550,20,1
1038550,20,1
20,1518685,1
20,2370550,1
20,1667559,1
20,1038550,1
16816,558065,1
16816,2681,1
16816,126239,1
16816,9628,1
16816,2635333,1
558065,16816,1
558065,2681,1
558065,126239,1
558065,9628,1
558065,2635333,1
2681,16816,1
2681,558065,1
2681,2635333,1
126239,16816,1
126239,558065,1
126239,2635333,1
9628,16816,1
9628,558065,1
9628,2635333,1
2635333,16816,1
2635333,558065,1
2635333,2681,1
2635333,126239,1
2635333,9628,1
38510,36303,1
36303,38510,1
18352,41521,1
18421,41521,1
41521,18352,1
41521,18421,1
18413,68033,1
68033,18413,1
76168,346,1
346,76168,1
76975,76976,1
76976,76975,1
80253,80254,1
26651,86220,1
86220,26651,1
51562,92278,1
92278,51562,1
98593,98595,1
98594,98595,1
98595,98593,1
98595,98594,1
26083,109607,1
38948,110007,1
116005,49635,1
49635,116005,1
55520,122491,1
55520,129930,1
122491,55520,1
122491,129930,1
129930,55520,1
129930,122491,1
47993,3001,1
133843,3001,1
3001,47993,1
3001,133843,1
135022,135023,1
135023,135022,1
97321,135218,1
97321,135220,1
135218,97321,1
135218,135219,1
135218,135220,1
135218,135221,1
135219,135218,1
135219,135220,1
135220,97321,1
135220,135218,1
135220,135219,1
135220,135221,1
135221,135218,1
135221,135220,1
144700,144701,1
144701,144700,1
153484,153485,1
20,181664,1
181664,20,1
185115,34928,1
34928,185115,1
189249,189250,1
189249,189251,1
189250,189249,1
189250,189251,1
189251,189249,1
189251,189250,1
209393,209394,1
209394,209393,1
218489,668,1
218490,668,1
668,218489,1
668,218490,1
221449,89369,1
221449,24067,1
89369,221449,1
89369,24067,1
24067,221449,1
24067,89369,1
232802,72344,1
72344,232802,1
223487,237059,1
237059,223487,1
239374,20,1
19386,38666,1
38666,19386,1
19714,10405,1
10405,19714,1
272537,272538,1
272538,272537,1
26522,25995,1
281186,281187,1
281186,48945,1
281186,59178,1
281186,16671,1
281187,281186,1
281187,48945,1
281187,59178,1
281187,16671,1
48945,281186,1
48945,281187,1
59178,281186,1
59178,281187,1
16671,281186,1
16671,281187,1
164910,32763,1
164910,130866,1
164910,130865,1
32763,164910,1
32763,130866,1
32763,130865,1
130866,164910,1
130866,32763,1
130866,130865,1
130865,164910,1
130865,32763,1
130865,130866,1
300400,300401,1
300400,300402,1
34169,300402,1
300401,300402,1
300402,300400,1
300402,34169,1
300402,300401,1
82647,17298,1
17298,82647,1
310178,310180,1
305744,20,1
305744,213045,1
20,305744,1
213045,305744,1
326466,326467,1
326466,326468,1
326467,326466,1
326467,326468,1
326468,326466,1
326468,326467,1
338619,86967,1
86967,338619,1
40430,73484,1
40430,341113,1
73484,40430,1
73484,341112,1
73484,341113,1
73484,341114,1
341112,73484,1
341112,341113,1
341113,40430,1
341113,73484,1
341113,341112,1
341113,341114,1
341114,73484,1
341114,341113,1
36049,113600,1
113600,36049,1
15719,349036,1
15719,349037,1
349036,15719,1
349036,349037,1
349037,15719,1
349037,349036,1
366036,366037,1
366037,366036,1
8340,2590,1
2590,8340,1
302063,383371,1
383371,302063,1
384626,384628,1
384627,384628,1
384628,384626,1
384628,384627,1
20,388588,1
20,388589,1
20,16064,1
388588,20,1
388588,388589,1
388588,16064,1
388589,388588,1
388589,16064,1
16064,20,1
16064,388588,1
16064,388589,1
390632,9008,1
9008,390632,1
406042,20717,1
20717,406042,1
417631,417632,1
417632,417631,1
44356,38593,1
38593,44356,1
453416,453418,1
467669,273449,1
273449,467669,1
473861,303246,1
303246,473861,1
495513,495514,1
495514,495513,1
368580,505997,1
505997,368580,1
147584,69538,1
69538,147584,1
520092,520093,1
520092,807,1
520093,520092,1
520093,807,1
807,520092,1
807,520093,1
121960,522712,1
522712,121960,1
528912,528913,1
528913,528912,1
515060,37649,1
37649,515060,1
44286,530779,1
20,530779,1
530779,20,1
534564,534565,1
534565,534564,1
551329,49070,1
559018,559019,1
559019,559018,1
576705,36178,1
36178,576705,1
580380,2469,1
590840,499286,1
67853,515993,1
515993,67853,1
154180,600370,1
16455,4119,1
582471,470417,1
618767,20,1
20,618767,1
122312,420050,1
420050,122312,1
153745,635820,1
153745,635821,1
153745,635822,1
153745,635823,1
153745,635824,1
153745,635825,1
635820,153745,1
635820,635821,1
635820,635822,1
635820,635823,1
635820,635824,1
635820,635825,1
635821,153745,1
635821,635820,1
635821,635823,1
635821,635825,1
635822,153745,1
635822,635820,1
635822,635823,1
635822,635825,1
635823,153745,1
635823,635820,1
635823,635821,1
635823,635822,1
635823,635824,1
635823,635825,1
635824,153745,1
635824,635820,1
635824,635823,1
635824,635825,1
635825,153745,1
635825,635820,1
635825,635821,1
635825,635822,1
635825,635823,1
635825,635824,1
215592,111804,1
111804,215592,1
18908,647118,1
647118,18908,1
651599,651600,1
651600,651599,1
668490,9367,1
629772,270422,1
270422,629772,1
679983,9296,1
530100,681822,1
530100,681823,1
530100,661461,1
530100,681824,1
530100,681825,1
681822,530100,1
681822,681823,1
681822,661461,1
681822,681824,1
681822,681825,1
681823,530100,1
681823,681822,1
681823,681824,1
661461,530100,1
661461,681822,1
661461,681824,1
681824,530100,1
681824,681822,1
681824,681823,1
681824,661461,1
681824,681825,1
681825,530100,1
681825,681822,1
681825,681824,1
699290,699291,1
699290,146412,1
699291,699290,1
699291,146412,1
146412,699290,1
146412,699291,1
149985,160961,1
149985,160964,1
149985,65739,1
160961,149985,1
160961,160964,1
160961,65739,1
160964,149985,1
160964,160961,1
160964,65739,1
65739,149985,1
65739,160961,1
65739,160964,1
126827,156888,1
156888,126827,1
173840,173841,1
173841,173840,1
45398,47056,1
47056,45398,1
750062,20,1
41546,754609,1
41546,312092,1
754609,41546,1
754609,312092,1
312092,41546,1
312092,754609,1
75059,325797,1
325797,75059,1
286245,112397,1
112397,286245,1
42685,33440,1
33440,42685,1
790132,796428,1
796428,790132,1
64639,298396,1
298396,64639,1
94973,813972,1
94973,206001,1
94973,769112,1
813972,94973,1
813972,206001,1
813972,769112,1
206001,94973,1
206001,813972,1
